clean_review,sentiment
가격 잘 확인하세요항상 오버차지되어서 기분나빴는데오늘 처음으로 따지니참 어리버리 대처를 하더군요포스기에 목록을 찍는게 나을듯 싶은데저번에는 머리카락도 나오고모형케이크 쇼케이스에 담겨있고케잌에 레터링 서비스 해주던 시절부터년 단골인 저로서는 넘 안타깝네요성심당 왜이리 망가져 가나요제발 퀄리티 컨트롤 하세요,"[['불평/불만', 0.9917311072349548], ['화남/분노', 0.7201060652732849], ['안타까움/실망', 0.9766820669174194], ['의심/불신', 0.42551514506340027], ['짜증', 0.9210476279258728], ['어이없음', 0.7343359589576721], ['당황/난처', 0.7040772438049316]]"
가끔 아이랑 시내나갈때면 들리는곳갈때마다 사람도 많고 신랑도 신나서 종류별로 빵을 무지산다지요 생각날때마다 먹으니 맛나요,"[['환영/호의', 0.49374672770500183], ['감동/감탄', 0.7477729320526123], ['고마움', 0.4629562497138977], ['기대감', 0.5006141066551208], ['뿌듯함', 0.6237497925758362], ['편안/쾌적', 0.5702725648880005], ['즐거움/신남', 0.9761912822723389], ['흐뭇함(귀여움/예쁨)', 0.44666528701782227], ['행복', 0.9533593654632568], ['기쁨', 0.9801544547080994], ['안심/신뢰', 0.42674216628074646]]"
대전의 대표 명물,"[['환영/호의', 0.5031713843345642], ['감동/감탄', 0.420369416475296], ['기대감', 0.520492672920227], ['신기함/관심', 0.4700058400630951], ['아껴주는', 0.4047943353652954], ['없음', 0.7749911546707153]]"
주차장이 여러군데예요빵맛나요,"[['감동/감탄', 0.41861724853515625], ['기대감', 0.4334271550178528], ['즐거움/신남', 0.8715454936027527], ['행복', 0.5479786396026611], ['기쁨', 0.7654412984848022]]"
메시지 적어준대서 고른 케잌인데 글씨가 이따위입니다 절대하지마세요 최악입니다,"[['불평/불만', 0.9965421557426453], ['화남/분노', 0.9457061290740967], ['안타까움/실망', 0.9528380632400513], ['의심/불신', 0.5702232718467712], ['짜증', 0.982213020324707], ['어이없음', 0.9137063026428223], ['당황/난처', 0.826616644859314]]"
다시 먹고싶다,"[['환영/호의', 0.42439034581184387], ['감동/감탄', 0.49487602710723877], ['기대감', 0.9053425192832947], ['신기함/관심', 0.40939027070999146], ['즐거움/신남', 0.5638776421546936], ['행복', 0.47397324442863464], ['기쁨', 0.416951984167099]]"
대전 토박이인데 동네 빵집도 가격을 우후죽순 올리기 시작하면서 더 맛있는 성심당을 더 찾게된다 주차가 힘들뿐 맛이나 가격이나 다 괜찮음,"[['환영/호의', 0.7325085401535034], ['감동/감탄', 0.4517986476421356], ['고마움', 0.413277268409729], ['기대감', 0.8712133765220642], ['뿌듯함', 0.576665461063385], ['편안/쾌적', 0.6537546515464783], ['깨달음', 0.5423895120620728], ['기쁨', 0.5163971185684204], ['안심/신뢰', 0.9333212375640869]]"
티라미수 크레이프 케익 맛있다고 했는데 아니었음,"[['안타까움/실망', 0.8454136848449707], ['어이없음', 0.4575553834438324], ['깨달음', 0.4387917220592499], ['당황/난처', 0.6109581589698792], ['놀람', 0.5289942622184753]]"
튀김소보로와 부추빵은 진리,"[['환영/호의', 0.711838960647583], ['감동/감탄', 0.8035071492195129], ['존경', 0.48751100897789], ['기대감', 0.7358659505844116], ['뿌듯함', 0.5878368020057678], ['아껴주는', 0.4375084340572357], ['없음', 0.6197914481163025], ['즐거움/신남', 0.5490848422050476], ['깨달음', 0.566745936870575], ['행복', 0.5140507817268372], ['기쁨', 0.5498443245887756], ['안심/신뢰', 0.709505021572113]]"
케잌은 맛있으나 불친절,"[['불평/불만', 0.9875993728637695], ['안타까움/실망', 0.9713016748428345], ['짜증', 0.8607573509216309], ['어이없음', 0.46108904480934143], ['당황/난처', 0.43901756405830383]]"
빵 종류 다양하고 고퀄리티에 비해 가격도 진짜 저렴한 편 너무 감사한 빵집 근처가면 꼭 들려요,"[['환영/호의', 0.713010311126709], ['감동/감탄', 0.918580949306488], ['고마움', 0.9308587908744812], ['기대감', 0.4425763487815857], ['뿌듯함', 0.5376937985420227], ['편안/쾌적', 0.45732489228248596], ['즐거움/신남', 0.805371105670929], ['행복', 0.8713892102241516], ['기쁨', 0.9617041945457458], ['안심/신뢰', 0.8050795793533325]]"
깔끔하고 친절하고 빵도 맛있어요 부추빵 최고,"[['환영/호의', 0.7581381797790527], ['감동/감탄', 0.9485160112380981], ['고마움', 0.8517235517501831], ['기대감', 0.48050299286842346], ['뿌듯함', 0.6814888715744019], ['편안/쾌적', 0.6028671264648438], ['즐거움/신남', 0.912903368473053], ['행복', 0.9291342496871948], ['기쁨', 0.9787108302116394], ['안심/신뢰', 0.805704653263092]]"
본점외 다른데는 안가봐서 모르나맛있는 빵이라서 사람이 많고 현 시국같은경우진열대에서 또는 주문식으로 가야지물론 보고 골라서 먹지만 투명 아크릴박스 보관도 아니고 유리보관도 아니라서 위생엔 솔직히 걱정이지만 군산대 빵집보다 백배 좋습니다 군산 가보면 온도체크도 않하고 선세정 있는지 모르죠성심당엔 오늘도 다녀왔고 가끔 케익도 성심당꺼만 구입하지만 개선에는 신경쓰는 빵집입니다,"[['불평/불만', 0.4068939983844757], ['환영/호의', 0.7063109278678894], ['감동/감탄', 0.6169332265853882], ['고마움', 0.7350268363952637], ['기대감', 0.6954318881034851], ['뿌듯함', 0.5785156488418579], ['편안/쾌적', 0.5427744388580322], ['기쁨', 0.5263147950172424], ['안심/신뢰', 0.96319979429245]]"
전국구 빵집 튀김소보루 팥빵 부추빵,"[['환영/호의', 0.5476789474487305], ['기대감', 0.7118134498596191], ['신기함/관심', 0.4711809456348419], ['없음', 0.8513307571411133], ['즐거움/신남', 0.5847489833831787], ['기쁨', 0.4222017824649811]]"
햇님이 먹방보고 크레이프케이크 맛있러보여서 갔어요 맛있어요 가장 기본의 맛이지만 맛 내는 곳은 없었어요,"[['환영/호의', 0.6487219333648682], ['감동/감탄', 0.8998900055885315], ['기대감', 0.6437011361122131], ['안타까움/실망', 0.7317175269126892], ['신기함/관심', 0.5086356997489929], ['즐거움/신남', 0.6062392592430115], ['기쁨', 0.6919081807136536], ['안심/신뢰', 0.5761889219284058]]"
대전역 필수 코스의 본점노잼도시 대전의 유일한 랜드마크,"[['불평/불만', 0.9643188714981079], ['안타까움/실망', 0.9374328255653381], ['한심함', 0.4258274435997009], ['짜증', 0.79498291015625], ['어이없음', 0.4676224887371063], ['재미없음', 0.8889108300209045]]"
빵집에 사람이 이렇게 많나 싶었는데먹어보니 사람이 많은지 알것같다대전의 랜드마크나 다름없는곳,"[['감동/감탄', 0.929763674736023], ['기대감', 0.6584970355033875], ['신기함/관심', 0.8365111947059631], ['즐거움/신남', 0.42030438780784607], ['깨달음', 0.8135366439819336], ['놀람', 0.8749682903289795], ['기쁨', 0.5132016539573669], ['안심/신뢰', 0.6419607996940613]]"
크림빵 존맛근데 사람이 너무 많아요,"[['불평/불만', 0.7878904938697815], ['안타까움/실망', 0.8157995343208313], ['짜증', 0.4643040895462036], ['어이없음', 0.42292726039886475], ['당황/난처', 0.6764084696769714]]"
마쉿어요 메아리 드세요,"[['환영/호의', 0.5598932504653931], ['아껴주는', 0.7750700116157532], ['없음', 0.5703989267349243], ['즐거움/신남', 0.48896822333335876], ['기쁨', 0.4295676052570343]]"
모든 빵이 맛있는데 가격은 서울보다 싸네요개인적으로 토요빵과 샌드위치를 좋아합니다빵을 잔뜩사서 층에서 먹으면 좋아요층 커피도 맛있어요프릳츠 원두,"[['환영/호의', 0.7332098484039307], ['감동/감탄', 0.8372306823730469], ['고마움', 0.527228832244873], ['기대감', 0.7578574419021606], ['뿌듯함', 0.733712911605835], ['편안/쾌적', 0.7491247057914734], ['신기함/관심', 0.4678286910057068], ['즐거움/신남', 0.917975902557373], ['행복', 0.8210211396217346], ['기쁨', 0.9504268169403076], ['안심/신뢰', 0.84653240442276]]"
대전인이 사랑하는 성심당본점에 오면 유명한 기본빵튀소 부추빵도 좋지만 처음 보는 새로운 빵도 시도해보세요 기본빵은 많은 기대를 하면 실망할수도 있어요 갓 나온 튀소는 무조건 사서 자리에서 먹어봐야함대전 사람으로 성심당의 매력은 이미 유명한 빵집인데도 안주하지 않고 계속 새로운 시도를 한다는 점인것 같아요 빵을 골라도 평타 이상을 치는 빵집개취로는 빅매치 샌드위치옆에서 만들어줌 고급스러운 맛가성비짱 추천,"[['환영/호의', 0.9051123261451721], ['감동/감탄', 0.8815489411354065], ['고마움', 0.4154778718948364], ['기대감', 0.9567775130271912], ['뿌듯함', 0.5575469136238098], ['편안/쾌적', 0.4668401777744293], ['신기함/관심', 0.7274136543273926], ['아껴주는', 0.55966717004776], ['즐거움/신남', 0.7428922057151794], ['행복', 0.627427875995636], ['기쁨', 0.8098958730697632], ['안심/신뢰', 0.8445302844047546]]"
빵은 물론이고 직원들도 친절해요 특히 층 직원분들 명란 바게트 한입 먹어보고 더 샀어요 따뜻한 빵 계속 구워져 나오는것도 좋아요 빙수도 정말 맛있어요,"[['환영/호의', 0.7982990145683289], ['감동/감탄', 0.954386293888092], ['고마움', 0.8985704183578491], ['기대감', 0.6222063302993774], ['뿌듯함', 0.7091007232666016], ['편안/쾌적', 0.6417543888092041], ['즐거움/신남', 0.9040336608886719], ['행복', 0.9239131808280945], ['기쁨', 0.9785031676292419], ['안심/신뢰', 0.8741505146026611]]"
성심당 대전갈일없음역대급 노잼도시인데 성심당이 대전 먹여살린다,"[['불평/불만', 0.734893262386322], ['환영/호의', 0.580604612827301], ['감동/감탄', 0.5914430022239685], ['기대감', 0.7180287837982178], ['우쭐댐/무시함', 0.46906477212905884], ['안타까움/실망', 0.4994972050189972], ['뿌듯함', 0.46516504883766174], ['한심함', 0.40190955996513367], ['짜증', 0.5062606930732727], ['어이없음', 0.41503652930259705], ['깨달음', 0.4405442774295807], ['안심/신뢰', 0.66839998960495]]"
팥빙수에 설탕절인팥이 아닌건지 콩먹는거처럼 텁텁함 다느껴지고 단맛은 안나고빙수는 진짜 별로네요,"[['불평/불만', 0.9960827827453613], ['화남/분노', 0.8270549178123474], ['안타까움/실망', 0.9661906361579895], ['의심/불신', 0.5347875952720642], ['짜증', 0.9482422471046448], ['어이없음', 0.7220497131347656], ['당황/난처', 0.6991174817085266]]"
많은 종류의,"[['없음', 0.8364034295082092], ['깨달음', 0.5829159021377563]]"
신기한 빵 너무 많아서 행복함,"[['감동/감탄', 0.7749974727630615], ['뿌듯함', 0.40241000056266785], ['즐거움/신남', 0.9608319997787476], ['행복', 0.9148702025413513], ['기쁨', 0.9590808153152466]]"
빵의 파라다이스 유명한 식당은 실망시킬 수 있지만 유명한 빵집은 실망시키지 않는다 평균 이상은 한다 이성당도 클래식하긴 했지만 만족스러웠는데 성심당은 맛도 맛이지만 비주얼이 너무 좋다 케잌 부티끄의 디저트류도 비주얼 최고 감탄하며 둘러봤다 대전에 온다면 절반은 빵 때문이다,"[['환영/호의', 0.7090283632278442], ['감동/감탄', 0.9738553762435913], ['고마움', 0.6335498690605164], ['기대감', 0.7762807607650757], ['뿌듯함', 0.7253519296646118], ['편안/쾌적', 0.5623496770858765], ['신기함/관심', 0.4729217290878296], ['즐거움/신남', 0.9163464903831482], ['깨달음', 0.42567434906959534], ['행복', 0.8583193421363831], ['기쁨', 0.9541605114936829], ['안심/신뢰', 0.8344295024871826]]"
대전의 자랑 성심당대전의 상징이라 맛은 논하기가 어려움튀소뿐만아니라 거진다 먹을만하거나 맛있음물론 빵은 대체적으로 맛있지만하지만 빠바나 뚜레쥬르따위와는 비교불가임아 나는 물려서 더이상 안 먹음요,"[['불평/불만', 0.9352937936782837], ['기대감', 0.46587827801704407], ['우쭐댐/무시함', 0.4142889976501465], ['안타까움/실망', 0.9171195030212402], ['의심/불신', 0.5407488942146301], ['한심함', 0.4355429708957672], ['짜증', 0.5313116312026978], ['어이없음', 0.5178238749504089], ['깨달음', 0.421756386756897], ['재미없음', 0.6143231391906738]]"
빵집은 사람 넘 많아 시장통이고 솔직히 막 맛있는지는 잘모르겠어요,"[['불평/불만', 0.9510678648948669], ['안타까움/실망', 0.9389566779136658], ['의심/불신', 0.6071034073829651], ['짜증', 0.6264899969100952], ['어이없음', 0.4015020728111267], ['당황/난처', 0.6417832374572754], ['부담/안_내킴', 0.4357380270957947]]"
케익은 타 케익집에 비해 훌륭합니당 근데 어제 사온 케익은 생크림이 녹아서 흐물흐물 했어욥 저번엔 안그랬는데 흠 암튼 성심당 케익은 추천,"[['불평/불만', 0.8515542149543762], ['안타까움/실망', 0.9531189799308777], ['당황/난처', 0.7348602414131165], ['안심/신뢰', 0.4693049490451813]]"
월넛브레드 하나만으로도 별점 점 완전가능,"[['환영/호의', 0.7363804578781128], ['감동/감탄', 0.5531374216079712], ['기대감', 0.8632976412773132], ['뿌듯함', 0.5682226419448853], ['신기함/관심', 0.5444556474685669], ['없음', 0.5522133708000183], ['즐거움/신남', 0.6235749125480652], ['기쁨', 0.4550027847290039], ['안심/신뢰', 0.7568562030792236]]"
가격 맛 품질그냥 대전에 성심당때문에 와도 될 정도의 맛집티켓나라같은 곳에서 상품권으로 사먹으면 더 할인되는 꿀팁본점옆에 케이크점도 있어요 케이크는 제입에 달더라고요,"[['환영/호의', 0.7848910689353943], ['감동/감탄', 0.7242516279220581], ['기대감', 0.8188066482543945], ['뿌듯함', 0.6503478288650513], ['편안/쾌적', 0.5914396047592163], ['신기함/관심', 0.6116650104522705], ['즐거움/신남', 0.6734073758125305], ['깨달음', 0.49650806188583374], ['행복', 0.43227460980415344], ['기쁨', 0.7241647243499756], ['안심/신뢰', 0.8799425959587097]]"
말해 뭐합니까,"[['불평/불만', 0.7765361666679382], ['지긋지긋', 0.6931362748146057], ['화남/분노', 0.5506840348243713], ['안타까움/실망', 0.67778480052948], ['한심함', 0.6327789425849915], ['짜증', 0.8461793065071106], ['어이없음', 0.660169243812561], ['힘듦/지침', 0.5936645269393921]]"
카톨릭정신을 경영이념으로 모든이에게 이로운 일을 하자라는 마음으로 빵을 만든다고 하는 웰빙 베이커리,"[['환영/호의', 0.4653133749961853], ['감동/감탄', 0.7623096108436584], ['존경', 0.6848239898681641], ['기대감', 0.5170665979385376], ['없음', 0.7286865711212158], ['깨달음', 0.7040685415267944], ['안심/신뢰', 0.5157710909843445]]"
서울에 상륙할 경우 파리바게뜨는 멸망하게 될 것이다,"[['기대감', 0.4709068238735199], ['비장함', 0.8110387921333313], ['없음', 0.7972361445426941], ['깨달음', 0.4508742690086365]]"
친절하고 맛있고 가끔대전갈때마다 꼭 들르게 됨,"[['환영/호의', 0.8534945845603943], ['감동/감탄', 0.8905323147773743], ['고마움', 0.8469113111495972], ['기대감', 0.751305341720581], ['뿌듯함', 0.7185520529747009], ['편안/쾌적', 0.73001629114151], ['아껴주는', 0.5378888845443726], ['즐거움/신남', 0.7731570601463318], ['행복', 0.8488010168075562], ['기쁨', 0.9482712149620056], ['안심/신뢰', 0.9368946552276611]]"
좋은 가게,"[['환영/호의', 0.7627525925636292], ['감동/감탄', 0.5691437125205994], ['고마움', 0.7701864242553711], ['기대감', 0.6705610752105713], ['뿌듯함', 0.5433586239814758], ['편안/쾌적', 0.555463433265686], ['즐거움/신남', 0.6554264426231384], ['행복', 0.6774309277534485], ['기쁨', 0.8543398380279541], ['안심/신뢰', 0.8462616205215454]]"
