date,score,review
2021.03.25.,5.0,전국구 빵집
2021.03.24.,5.0,
2021.03.23.,5.0,
2021.03.22.,5.0,빵 정말 맛있네요~~~
2021.03.18.,1.0,"튀소, 고구마튀소?, 초코튀소 포함 이것저것 샀는데 빵 종류만 엄청 많지 왜 그렇게 유명한지는 모르겠던데요? 초코딸기 소보루에 크림은 아무맛도 안나고 블루베리 파이는 세상 빵빵하게 생겨서 종이두께로 깔려있고 튀소는 그냥 고로케같던데... 문앞에 서계시던 직원도 불친절했어요..."
2021.03.13.,4.0,명성에 비해서 그렇게 특별하게 맛있는지는 모르겠지만.. 빵이 갓 구워서 다 따뜻했네요 ㅎㅎ
2021.03.12.,1.0,
2021.03.11.,5.0,
2021.03.09.,4.0,가격도 저렴하며 맛도 좋습니다
2021.03.08.,5.0,
2021.02.27.,5.0,
2021.02.27.,4.0,
2021.02.26.,5.0,충남 대전의 자부심
2021.02.15.,4.0,대기 많다는 건 인기가 많다는 것근데 맛은.?좋ㅈㅣ ㅋ ㅋ
2021.02.12.,5.0,사람많음튀김소보루는 맛있음
2021.02.10.,5.0,맛있는빵 종류도 많고 좋아요
2021.02.08.,5.0,튀소도 맛있다만 보문산메아리가 최고임
2021.02.07.,5.0,뭘 먹어도 맛있는 대전의 자랑 빵집!
2021.02.06.,4.0,
2021.01.31.,5.0,
2021.01.27.,4.0,"평일 오전인데도 불구 사람 많았음.북적북적. 신제품 초코튀소 의외로 맛이 넘 좋아서 감격! 갠적으로 부추빵, 튀소는 별로. 특히 튀소는 여러개 사는 분 많은데 당일 먹을거 아니면 적당히 사는게 좋을듯. 아무래도 튀긴거라 담날되면 기름이 절어서 겁나 맛없어짐.. 당일 먹기엔 바삭하고 맛있음!! 후렌치파이랑 순크림빵도 샀는데 넘나 평범. 별점은 초코튀소가 다했다!!"
2021.01.26.,5.0,신메뉴 좀 그만 나와라ㅜㅠ다이어트가 힘들아아
2021.01.25.,5.0,
2021.01.23.,5.0,빵은 너무맛있는데 단점은 사람이 들이 많아서 북적북적 하다는 거예요. 코로나가 걱정되는 분은 안 가 셔도 좋음!!
2021.01.23.,5.0,보통 유명한 곳은 가격이 비싼데여기는 가격도 적당하고맛도 있네요튀김소보로 맛있어요
2021.01.19.,4.0,의외로 꽤나 괜찮은 가격.막 나와서 김치튀김주먹밥 같은 걸 샀는데 후회했습니다. 너무 느끼해요..
2021.01.17.,5.0,
2021.01.16.,5.0,맛있는 빵이 너무 많음 ㅠㅠ
2021.01.16.,5.0,성심당 맛있오 !!
2021.01.15.,5.0,
2021.01.15.,5.0,
2021.01.11.,5.0,
2021.01.07.,3.0,빵은 맛있지만 와 진짜 정신이 없어요....입장 인원 제한이 필요한 듯 합니다..
2021.01.07.,5.0,대전에 올 이유가 충분해지는 맛
2021.01.05.,5.0,700여명 평가에 4.2점. 각자의 기준으로 맛있네 맛없네 하지만 이정도 표본에 이 점수면 수준급의 빵집이란 얘기죠... 갈때마다 맛있게 먹습니다.
2020.12.19.,5.0,
2020.12.19.,5.0,맛있는 빵들이 괜찮은 가격이 판매되는 곳튀소보다 맛있는 빵들 엄청 많음
2020.12.15.,5.0,넘 감사합니다.번창하세요. ^&^
2020.12.11.,5.0,짱맛잇어여
2020.12.06.,4.0,
2020.12.06.,4.0,그냥 그럼
2020.12.05.,4.0,
2020.12.05.,4.0,방문하기에 괜찮네요
2020.11.25.,5.0,
2020.11.22.,5.0,
2020.11.14.,5.0,여기서 진짜배기는 플레인 크루와상이다
2020.11.11.,4.0,빵들이 뭐   다   10년전 가격종류도 많고 맛있네요다만 커피를 안파네요 위에 식당이라 음식냄새에 가져가서 먹기 좀 그래서 주변 카페 와서 허락맡고 먹었네요
2020.11.09.,4.0,무겁다싶게 빵을 샀는데 2만원대였어요. 저렴하고 맛있고 너무 좋습니다. 수도권에 많이 생기면 파리바게트 다 망할겁니다.초코튀소가 아주 맛있어요. 진한 초콜릿이 소보로 튀김의 기름맛과 바삭함이 어우러져 최고였어요. 명란바게트 저렴하고 명란도 많고 아주 괜찮습니다.부추빵은 예전에 맛있게 먹은 기억이 있는데 바로 안 먹어서 그런지 특별하지 않았어요.
2020.11.08.,5.0,"튀소,튀소구마,초코튀소 다 맛있는데 초코튀소가 너무 맛있었음 다음에 가면 초코튀소 여러 개 사와야겠음부추빵은 기대이하라서 다시 안 먹을 듯 좀 싱거웠다 ㅠ명란바게트는 지금까지 먹어본 명란바게트 중에 가장 명란이 많이 들었고 쌌음 무조건 재구매작은메아리 기대 전혀 안 했는데 부모님이 가장 맛있어하심 바삭하고 달달해서 맛있었음다른 종류 다 쓸어오고싶다 전체적으로 다 싸서 가심비 굳굳"
2020.11.02.,5.0,
2020.11.01.,4.0,합리적인 가격에 맛있는 빵을 먹을 수 있음!!우연히 간 시간에 명란바게트가 나와서 먹었는데 맛있었어요! 크림빵도 맛있음
2020.10.30.,5.0,빵 맛있음 깔끔하고 다양하고
2020.10.26.,4.0,빵 맛있어요!!
2020.10.26.,1.0,가격 잘 확인하세요항상 오버차지되어서 기분나빴는데오늘 처음으로 따지니참 어리버리 대처를 하더군요포스기에 목록을 찍는게 나을듯 싶은데...저번에는 머리카락도 나오고모형케이크 쇼케이스에 담겨있고케잌에 레터링 서비스 해주던 시절부터30년 동안 단골인 저로서는 넘 안타깝네요성심당 왜이리 망가져 가나요.....제발 퀄리티 컨트롤 하세요!!
2020.10.25.,5.0,
2020.10.19.,4.0,가끔 아이랑 시내나갈때면 들리는곳!!갈때마다 사람도 많고 신랑도 신나서 종류별로 빵을 무지산다지요!!ㅎㅎ 그래도 생각날때마다 먹으니 맛나요^^
2020.10.14.,5.0,대전의 대표 명물
2020.10.12.,5.0,주차장이 여러군데예요빵맛나요
2020.10.09.,1.0,메시지 적어준대서 고른 케잌인데 글씨가 이따위입니다 절대하지마세요;  최악입니다
2020.10.07.,3.0,
2020.10.03.,5.0,다시 먹고싶다..
2020.10.02.,5.0,
2020.09.30.,5.0,대전 토박이인데 동네 빵집도 가격을 우후죽순 올리기 시작하면서 좀 더 맛있는 성심당을 더 찾게된다. 주차가 조금 힘들뿐 맛이나 가격이나 다 괜찮음
2020.09.28.,2.0,티라미수 크레이프 케익 맛있다고 했는데 아니었음;;;
2020.09.28.,5.0,튀김소보로와 부추빵은 진리
2020.09.26.,2.0,케잌은 맛있으나 불친절
2020.09.24.,5.0,빵 종류 다양하고 고퀄리티에 비해 가격도 진짜 저렴한 편. 너무 감사한 빵집. 근처가면 꼭 들려요.
2020.09.17.,5.0,깔끔하고 친절하고 빵도 맛있어요 부추빵 최고
2020.09.13.,5.0,"본점외 다른데는 안가봐서 모르나맛있는 빵이라서 사람이 많고, 현 시국같은경우진열대에서 또는 주문식으로 가야지...물론 보고 골라서 먹지만 투명 아크릴박스 보관도 아니고? 유리보관도 아니라서 위생엔 솔직히 걱정이지만 군산3대 빵집보다 백배 좋습니다. 군산 가보면 온도체크도 않하고  선세정 어디 있는지 모르죠.성심당엔 오늘도 다녀왔고 가끔 케익도 성심당꺼만 구입하지만 개선에는 그래도 신경쓰는 빵집입니다!"
2020.09.06.,4.0,전국구 빵집 튀김소보루 팥빵 부추빵
2020.09.04.,5.0,햇님이 먹방보고 크레이프케이크 맛있러보여서 갔어요. 맛있어요. 가장 기본의 맛이지만 이런 맛 내는 곳은 없었어요.
2020.08.28.,5.0,대전역 필수 코스의 본점노잼도시 대전의 유일한 랜드마크
2020.08.25.,4.0,빵집에 무슨 사람이 이렇게 많나 싶었는데먹어보니 왜 사람이 많은지 알것같다.대전의 랜드마크나 다름없는곳
2020.08.23.,5.0,크림빵 존맛근데 사람이 너무 많아요
2020.08.22.,4.0,마쉿어요 메아리 드세요
2020.08.17.,5.0,
2020.08.14.,5.0,모든 빵이 맛있는데 가격은 서울보다 훨씬 싸네요개인적으로 토요빵과 샌드위치를 좋아합니다빵을 잔뜩사서 2층에서 먹으면 좋아요2층 커피도 맛있어요(프릳츠 원두)
2020.08.14.,5.0,최고예요
2020.08.13.,5.0,"대전인이 사랑하는 성심당!본점에 오면 유명한 기본빵(튀소, 부추빵)도 좋지만 처음 보는 새로운 빵도 시도해보세요. 기본빵은 많은 기대를 하면 실망할수도 있어요. (하지만 갓 나온 튀소는 무조건 사서 그 자리에서 먹어봐야함)대전 사람으로 성심당의 매력은 이미 유명한 빵집인데도 안주하지 않고 계속 새로운 시도를 한다는 점인것 같아요. 어떤 빵을 골라도 평타 이상을 치는 빵집.개취로는 빅매치, 샌드위치(옆에서 만들어줌, 고급스러운 맛,가성비짱) 추천"
2020.08.13.,5.0,
2020.08.12.,3.0,
2020.08.11.,5.0,빵지순례..
2020.08.10.,5.0,
2020.08.06.,5.0,빵은 물론이고 직원들도 친절해요 특히 2층 직원분들 ! 명란 바게트 한입 먹어보고 바로 하나 더 샀어요. 따뜻한 빵 계속 구워져 나오는것도 좋아요. 빙수도 정말 맛있어요
2020.08.01.,4.0,성심당 아니면 대전갈일없음역대급 노잼도시인데 성심당이 대전 먹여살린다
2020.07.29.,1.0,팥빙수에 설탕절인팥이 아닌건지 콩먹는거처럼 텁텁함 다느껴지고 단맛은 안나고...빙수는 진짜 별로네요
2020.07.21.,5.0,굿
2020.07.16.,5.0,
2020.07.15.,4.0,많은 종류의 bread
2020.06.24.,5.0,신기한 빵 너무 많아서 행복함
2020.06.22.,5.0,빵의 파라다이스. 유명한 식당은 실망시킬 수 있지만 유명한 빵집은 실망시키지 않는다. 평균 이상은 한다. 이성당도 약간 클래식하긴 했지만 만족스러웠는데 성심당은 맛도 맛이지만 비주얼이 너무 좋다. 케잌 부티끄의 디저트류도 비주얼 최고. 감탄하며 둘러봤다. 대전에 또 온다면 절반은 빵 때문이다.
2020.06.18.,5.0,"대전의 자랑 성심당.대전의 상징이라 맛은 논하기가 어려움.튀소뿐만아니라 거진다 먹을만하거나 맛있음.물론, 빵은 대체적으로 맛있지만..하지만 빠바나 뚜레쥬르따위와는 비교불가임아, 물론 나는 물려서 더이상 안 먹음요."
2020.06.05.,3.0,빵집은 사람 넘 많아 시장통이고 솔직히 막 맛있는지는 잘모르겠어요
2020.05.19.,5.0,
2020.05.10.,4.0,케익은 타 케익집에 비해 훌륭합니당 근데 어제 사온 케익은 좀 생크림이 녹아서 흐물흐물 했어욥 저번엔 안그랬는데 흠 암튼 성심당 케익은 추천~
2020.05.09.,5.0,월넛브레드 하나만으로도 별점 5점 완전가능!
2020.05.05.,5.0,가격 맛 품질그냥 대전에 성심당때문에 와도 될 정도의 맛집티켓나라같은 곳에서 상품권으로 사먹으면 더 할인되는 꿀팁본점옆에 케이크점도 있어요 ㅎ(케이크는 제입에 좀 달더라고요 ㅎ)
2020.04.29.,5.0,
2020.04.29.,5.0,말해 뭐합니까
2020.04.24.,5.0,카톨릭정신을 경영이념으로 모든이에게 이로운 일을 하자라는 마음으로 빵을 만든다고 하는 웰빙 베이커리since 1956년
2020.04.19.,5.0,서울에 상륙할 경우 파리바게뜨는 멸망하게 될 것이다.
2020.04.17.,5.0,친절하고 맛있고 가끔대전갈때마다 꼭 들르게 됨
2020.03.24.,5.0,좋은 가게
2020.03.20.,5.0,
2020.03.14.,5.0,"속을 채운 빵들(부추빵, 튀소, 크림빵 등)이 맛있어요!! 다른 빵도 많아서 빵돌이 빵순이의 천국입니다.."
2020.03.06.,5.0,
2020.02.15.,5.0,
2020.02.03.,5.0,확실히 대전역점보다 다양하고 깔끔한 느낌가격도 파리바게트보다 싼듯
2020.01.26.,5.0,제가 이때까지 먹었던 빵중에 가장 맛있는 빵이 파네요
2020.01.23.,4.0,튀소 맛남!
2020.01.20.,5.0,
2019.12.27.,5.0,
2019.12.23.,5.0,맛과 써비스 최고입니다.
2019.12.20.,5.0,튀김소브르빵 얌  얌
2019.11.27.,4.0,케이크가 싼편이고 맛이 괜찮아서 가성비 최고의 케이크집
2019.11.06.,5.0,추억의 장소
2019.11.05.,5.0,
2019.10.06.,3.0,"이러니 저러니 해도 어찌되었든 종류많고 맛있는건 사실. 가격은 좀 아쉬워서 별 한개 빼고, 주차도 아쉬워서 한개 뺌 ㅎ"
2019.09.26.,4.0,"동네빵집 스타일 중 괜찮은 편.명란바게트는 향 때문에 취향이 탈 수 있음.부추빵, 튀김소보로 나름 맛있음.그 외에는 그닥."
2019.09.10.,5.0,역시 성심당
2019.09.08.,4.0,항상 친절하고 좋은 곳경기도나 서울권에 비하면 저렴하면서도 맛있음.주차장이 있는 걸 모르는 사람을 위해 주차장 안내
2019.08.31.,5.0,이거 넘 맛있어요! 요 몇년동안 먹었던 베이커리중 젤로 맛난것!  먹어보고 또 살라했는데 다빠짐ㅜ
2019.08.31.,5.0,"빵집 많이 다녀봤는데 확실히 잘되는 이유, 알겠네요"
2019.08.16.,4.0,사람오지게 많음.... 다담고 싶었지만... 시간도 없고 사람너무많아서 계산못할듯...ㅋㅋㅋㅋ 진짜 다 맛나게 생김♡
2019.08.02.,4.0,
2019.07.30.,2.0,나름 빵돌이라고 자부할수있는데 내 입맛에 안맞는건지 명성에 비해 특색없는 맛 깔끔한 맛은 나는데 위생은 사람들이 많이 찾아가는데 손이나 침 안뭍게 관리좀 해주었으면
2019.07.29.,1.0,아 단호박 빙수 제발 먹지 마세요 제발요
2019.07.27.,5.0,
2019.07.27.,1.0,자리잡고 줄 기다렸다가 음료 주문하니 제대로 보지도 않고 새치기 한 사람 취급하네요~ 줄 섰다해도 오해했다고 미안하다는 말 한마디 없네요! 빵맛을 떠나서 다신 안가고 싶음
2019.07.21.,5.0,
2019.07.21.,5.0,김동용이 인정한 맛집
2019.07.21.,3.0,가성비 좋습니다. 맛도 다 평타는 치고 가격도 요즘 빵집에 비교했을 때 괜찮습니다. 그러나 사람이 너어무 많아서 느긋하게 고르고 주문하기 어렵습니다...
2019.07.19.,5.0,군산 이성당 부산옵스랑 비교해보면 성심당이 킹심당인거같다
2019.07.18.,5.0,성심당은 튀김소보로보다 케이크가 더 맛있습니다. 외지 분들은 그걸 잘 모르죠.
2019.07.12.,4.0,역시 튀김소보루... 부추빵은 너무 밍밍해서 스팸넣어먹으니 맛잏었음!
2019.07.09.,5.0,튀소 토요빵 오점
2019.07.09.,4.0,부추빵!
2019.06.16.,5.0,
2019.06.08.,5.0,부추빵이랑 튀소 최고예요 대전가면 꼭사요
2019.05.28.,5.0,"빵사러 성심당까지 기차타고 갑니다.부추빵도 맛있고, 튀김소보로빵은 완전 맛있어요.말로 표현할수가 없네요.일단 한번 드셔보세요"
2019.05.18.,5.0,명불허전 국내 top 3 안에 드는 (어쩌면 top 1일지도 모르는) 제과점 제빵점입니다.
2019.05.17.,4.0,"유명하고 굉장히 큰 규모의 빵집인데, 메뉴개발 꾸준하고 관리 잘 되고 신경 쓰는게 느껴지는 곳."
2019.05.06.,3.0,
2019.04.08.,5.0,대전 가면 무조건 들러야 되는집 !
2019.04.06.,5.0,제주도인데 아들이 사와서 먹어보았는데 아주 앗있네요.
2019.03.20.,5.0,치아바타랑 뺑드깜빠뉴는 냉동실에 쟁여놓고 먹는 최애빵. 상큼블루크림빵은 질리지 않고 먹는 빵. 개인적으로 부추빵은 차갑게 먹을때 더 맛있어요.
2019.03.19.,4.0,
2019.03.18.,5.0,"가격, 맛, 서비스 최고..."
2019.03.16.,5.0,
2019.02.17.,3.0,튀김 소보로가 일품!!부추빵은 개인적으로 비추ㅜㅜ대전 기차역에서도 구매 가능 ^^
2019.02.03.,5.0,
2019.02.01.,5.0,친구들 직원들에게 추천받고 서울에서 대전으로 출장온김에 사먹어봤는데  추천받을만 하네요.
2019.01.25.,3.0,
2019.01.08.,5.0,먼 곳에서 온 보람이 있네요
2019.01.05.,4.0,내가 기억하는 맛보다 더 맛있어졌다.
2019.01.05.,5.0,친절하고 저렴하고 건강한  빵집
2019.01.05.,4.0,
2018.12.31.,4.0,대전 첫입성! 성심당 본점 방문~유명한 곳이라 놀이동산 줄이네...ㅋㅋ튀김소보로랑 이것저것 빵사서 먹음갠적으로 고구마 앙금 들어간 튀김소보로가내 입맛에 잘 맞는다^^
2018.11.23.,5.0,거의 다 맛있었음 김치볶음주먹밥 기억에 남음
2018.11.18.,5.0,하 다른 빵도 먹어보고 싶은데 튀소구마의 늪에 빠져서 갈 때마다 그것만 먹고있다.
2018.10.24.,4.0,
2018.10.21.,5.0,
2018.10.17.,3.0,
2018.10.06.,4.0,사람이 많아서빵이 계속 따뜻하게 구워져 나오니까 좋음.사람이 많아서 치이는 느낌.
2018.09.30.,5.0,전국적으로 유명한 대전 빵집.
2018.09.23.,5.0,
2018.09.08.,4.0,
2018.08.30.,2.0,튀김 소보로가 마스터피스.부추빵은 개인적 취향으로 평가하고 싶지 않다.빵은 다양하고 사람도 많음. 인근 유료 주차장에 주차하고 주차권 받을 수 있다는건 하나의 장점
2018.08.10.,1.0,너무 기대를 해서일까 왠만한 빵집 정도 수준
2018.08.09.,4.0,맛있고 사람도 많고
2018.07.31.,4.0,유명한만큼 맛있고 친절하고 좋았어요!
2018.07.01.,5.0,
2018.06.17.,5.0,보문산 메아리가 자랑
2018.06.17.,5.0,
2018.05.27.,5.0,튀김 소보로~~2층 테라스키친에서 빙수와 함께~~^^2018/05/01 방문
